longitude,latitude,lat_long_interaction,summer_precip_ratio,coastal_proximity,sand_clay_ratio,total_annual_precip
10.50503,22.984,0.7780556611209991,-0.002553324028794131,1.7994883087598017,-0.6010686283007015,-1.0867008308029134
4.20824,32.39947,-0.06450322135031637,-0.002579193338239033,-0.5361213193072667,1.6920559916996183,0.48226462528033714
3.91098,23.20054,-0.4301197031452637,-0.016315973671437615,1.7457732091565275,-0.46380817864930185,-0.6842069060960748
5.53409,22.73741,-0.1487878563233814,0.10591855193575556,1.8606576373419181,0.568154430404987,0.4221399877572225
1.35646,35.34062,-0.7732162884963162,0.21698346597258195,-1.2657055309918093,-0.4665975876997793,-0.02609446179158054
-4.33142,25.28924,-2.0356289668276744,0.008280622661325477,1.2276484814325068,0.568154430404987,-1.4827530118658099
-5.15968,27.12659,-2.2795411445458553,0.0063866625037672575,0.7718738520057199,-0.295413259294937,-0.9564858989427659
9.46965,27.17523,0.905456610446227,0.017971716415411752,0.7598081715554418,-0.6348707923031538,-0.7482103469323359
7.30833,34.62563,0.8711107555801889,0.011576676424698158,-1.0883444934682789,-0.46380817864930185,4.343671244295415
-7.70885,28.17274,-2.8985357166806525,2.654026327956964e-05,0.5123649785875724,-0.46380817864930185,1.6953624574006734
6.04526,19.94354,-0.1910107600346376,0.008286512134429214,2.553707444899878,-0.6010686283007015,-1.1424305804867487
6.78457,31.18863,0.538793366934942,-0.06009516333057967,-0.23575930211123386,0.568154430404987,0.12671062793526067
5.1034,31.77816,0.14257877019374174,0.057720267663707074,-0.381998623572019,-0.46380817864930185,-0.1671814616640617
8.29761,27.40982,0.6657313290744753,0.02130903363257051,0.7016155733475716,0.568154430404987,-0.3642920967162435
2.80942,24.29657,-0.6103115885225556,-0.027191089733975396,1.4738910598160966,0.568154430404987,-0.5030944779308768
7.65409,36.76455,1.09832805623537,0.21698346597258195,-1.6189268378085202,-0.555713793844066,-0.02609446179158054
2.32752,24.43155,-0.7016545750736906,-0.01780304203915137,1.4404078043231157,0.568154430404987,-0.6527809092847324
-0.51969,28.19884,-1.2749924666483892,0.01271461638691343,0.5058905900235867,1.6920559916996183,-1.2152974752451966
4.98753,27.74024,-0.048385745013652746,0.012998684206307025,0.6196513024926997,-0.6010686283007015,-0.7036815083566277
10.0207,35.42926,1.6885586308085438,0.049367043084258634,-1.2876936460229083,-1.3154532958022196,1.2887025342192568
7.86236,27.92196,0.6023728271587124,0.05148693501211861,0.5745736821920302,0.568154430404987,-0.23435368521911223
7.86004,27.92074,0.6017766532601552,0.05148693501211861,0.5748763164467453,0.568154430404987,-0.23435368521911223
3.77237,19.9618,-0.5538430369824102,0.011652509635170274,2.549177853513733,-0.6010686283007015,-0.6759016202777741
5.81165,27.73502,0.13463894924683828,0.019536735881035307,0.6209461802054972,1.6920559916996183,-0.42991799406714093
5.31162,24.57928,-0.11091043994206261,0.3405766200383072,1.4037617728074987,0.568154430404987,0.053484354971429476
5.88265,24.43923,-0.004999095845890541,-0.03226484814222673,1.4385026968835988,-0.6010686283007015,-0.34709186782328355
10.10487,24.78572,0.8502754110179204,0.006569791791938708,1.3525520879358812,-0.6010686283007015,-1.0708505564931863
-6.78874,27.84778,-2.6730464184041964,-0.020729187184857046,0.5929748371221624,-0.46380817864930185,0.30515419847548964
8.23985,26.4609,0.590358837576613,0.013461504492274118,0.9370054889083886,-0.6348707923031538,-0.5973730702234621
0.92078,26.38335,-0.9627658392161291,0.010492682975279794,0.956242608951955,-0.6348707923031538,-1.4421298273135317
5.56305,29.88634,0.17530653699328366,0.027581240923765807,0.08728788114520061,0.568154430404987,-0.4968574779383787
7.02648,30.4698,0.5587865349006818,0.3254861773968238,-0.05744571086794466,0.568154430404987,-0.03652817919995735
7.03976,32.14648,0.6566526839489734,-0.02891856499671676,-0.4733644011922181,-0.6348707923031538,0.28083121444655407
6.05281,31.35849,0.3640776977742005,0.07157855432130504,-0.27789492055869025,-0.46380817864930185,-0.12320665884389831
7.22309,29.91739,0.5748240597624327,0.05853013918491068,0.07958559130183819,0.568154430404987,-0.21039946038060994
5.9175,33.59866,0.4363312754219363,0.0033664073929849047,-0.8335934274316357,-0.295413259294937,1.4075259725799005
8.6938,21.67045,0.35278704583486004,-0.02308461577037694,2.125328657350738,-0.6010686283007015,-0.8022682074877052
6.04829,31.36514,0.3632638670226079,0.07157855432130504,-0.27954452530775187,-0.46380817864930185,-0.12320665884389831
0.71499,33.38044,-0.9661855267295223,-9.409134908805777e-05,-0.7794615855759661,-0.46380817864930185,1.5898840635295228
