longitude,latitude,class
8.26064,36.36541,1
8.28284,36.36486,1
1.35519,35.33902,1
7.7135,36.25748,1
6.64531,36.81997,1
4.92848,36.4046,1
5.13195,36.33073,1
5.12629,36.32611,1
5.13247,36.32676,1
5.13289,36.32277,1
7.71243,36.2605,1
7.71354,36.25595,1
7.73245,36.91378,1
5.88876,34.43858,1
3.13474,36.60123,1
7.83031,36.39577,1
6.09206,36.67072,1
6.08768,36.67136,1
5.56491,36.74763,1
6.08839,36.67466,1
6.08398,36.67532,1
1.3541,35.3388,1
2.84088,36.63277,1
4.13224,36.32636,1
5.78375,36.17219,1
5.78305,36.17554,1
5.78235,36.17888,1
6.11709,36.55596,1
6.12655,36.55721,1
6.12181,36.55659,1
6.12099,36.55996,1
6.1202,36.56332,1
6.12497,36.56396,1
3.61985,36.68534,1
7.4524,36.92224,1
7.45673,36.92294,1
7.45322,36.91895,1
7.45755,36.91965,1
7.45837,36.91636,1
-1.49999,35.05143,1
-1.50128,35.05315,1
7.11921,36.4982,1
7.11552,36.49413,1
7.12355,36.49892,1
7.11991,36.49486,1
7.12055,36.49151,1
2.92804,36.144,1
6.0257,35.87165,1
5.17199,36.42817,1
4.47903,35.70833,1
1.35557,35.33952,1
5.51933,36.12537,1
5.52727,35.79023,1
5.53074,35.79001,1
5.51775,36.12505,1
5.55477,36.43822,1
6.91622,36.83402,1
7.67962,36.79448,1
7.67987,36.79035,1
1.35803,35.34,1
5.7594,35.8984,1
5.76202,35.89673,1
6.62702,36.4296,1
7.70952,36.27609,1
7.71048,36.27588,1
1.00434,36.37798,1
3.75066,36.17575,1
-0.57629,35.50403,1
7.66982,36.43013,1
6.64105,36.45472,1
5.04627,36.51399,1
5.32205,36.25789,1
6.34279,35.64445,1
6.12432,36.60011,1
7.53073,36.135,1
7.53065,36.13607,1
8.00933,36.374,1
6.12507,36.60551,1
6.13122,36.60229,1
6.12336,36.60723,1
6.45553,36.36584,1
6.45572,36.37057,1
4.02546,36.82938,1
6.12299,36.59896,1
6.11698,36.59847,1
6.12851,36.60406,1
6.1223,36.60356,1
6.11615,36.60305,1
6.45654,36.36346,1
4.74518,36.55274,1
6.32988,36.08361,1
2.83904,36.6313,1
5.47794,34.65225,1
7.01748,33.48207,1
7.02191,33.48129,1
2.90934,33.70664,1
-0.1909,33.5727,1
7.40189,35.90548,1
3.91522,36.69894,1
2.90375,36.52724,1
3.33229,36.58946,1
3.333,36.58615,1
3.3287,36.58554,1
7.80296,36.79217,1
3.26641,36.62906,1
3.27216,36.637,1
5.06784,36.50076,1
5.05925,36.72064,1
1.35373,35.34068,1
-0.26988,35.76855,1
6.96124,36.88081,1
4.96016,36.57254,1
3.06625,36.52419,1
-0.26848,35.80867,1
-0.26751,35.80706,1
6.96485,36.88221,1
5.39472,35.41395,1
3.73514,35.19892,1
6.57965,36.33566,1
7.75482,36.94507,1
6.02647,35.87106,1
7.45724,36.47043,1
3.13648,36.60124,1
7.09925,36.52439,1
7.09374,36.52311,1
7.09714,36.52495,1
7.09167,36.52364,1
5.04961,36.50935,1
5.04904,36.51484,1
3.45881,36.4783,1
3.46206,36.48532,1
3.45791,36.4842,1
3.45383,36.4831,1
3.46128,36.48056,1
3.45749,36.47951,1
3.4564,36.48537,1
5.0436,36.51235,1
5.05065,36.51262,1
7.7301,36.4564,1
6.61761,36.34285,1
4.14477,36.63173,1
4.13844,36.62551,1
4.14402,36.62579,1
4.14453,36.6301,1
3.13514,36.61433,1
5.44599,36.44459,1
5.88808,34.4387,1
4.56563,36.71558,1
4.56066,36.72142,1
4.55403,36.71937,1
4.16439,36.62809,1
4.16469,36.62817,1
4.55995,36.71382,1
6.75673,34.6913,1
7.16985,36.31498,1
7.16605,36.31474,1
7.16919,36.31319,1
7.94587,36.41697,1
6.17401,36.14149,1
6.17328,36.1407,1
6.40546,36.2226,1
4.17061,36.62537,1
5.31907,36.58785,1
4.12263,36.61506,1
4.1623,36.62308,1
4.12937,36.6202,1
4.16754,36.62354,1
4.15711,36.62263,1
4.14173,36.6213,1
4.13631,36.62082,1
4.17289,36.62856,1
4.16777,36.62812,1
4.16261,36.62767,1
4.15226,36.62677,1
4.14142,36.62582,1
4.13551,36.6253,1
4.12914,36.62474,1
4.17161,36.633,1
4.1667,36.63258,1
4.16184,36.63216,1
4.157,36.63174,1
4.13486,36.6298,1
4.16524,36.62038,1
4.16005,36.61996,1
4.13361,36.61782,1
4.12655,36.61726,1
4.11978,36.61671,1
4.1654,36.62495,1
4.15498,36.62411,1
4.13936,36.62284,1
4.11995,36.62127,1
4.17538,36.63032,1
4.17033,36.62991,1
4.16528,36.6295,1
4.16023,36.62909,1
4.15516,36.62868,1
4.15008,36.62826,1
4.13865,36.62733,1
4.13258,36.62684,1
4.12636,36.62633,1
4.16898,36.63435,1
4.16412,36.63396,1
4.55635,36.71181,1
4.54998,36.7113,1
4.55064,36.71601,1
4.56302,36.71701,1
4.55691,36.71652,1
4.54391,36.71546,1
4.55737,36.72121,1
4.55121,36.72071,1
6.04258,36.8427,1
6.03916,36.84246,1
2.88193,36.59468,1
4.56508,36.71351,1
2.74962,36.4735,1
4.16671,36.62729,1
4.17516,36.62594,1
4.17939,36.62526,1
4.16589,36.62402,1
4.17858,36.62199,1
4.15661,36.62209,1
4.13116,36.62614,1
4.16084,36.62142,1
4.13034,36.62287,1
4.13807,36.61824,1
4.12527,36.62028,1
4.13726,36.61497,1
4.12791,36.61306,1
4.17174,36.62988,1
4.1675,36.63056,1
4.17252,36.63316,1
4.16828,36.63383,1
4.18099,36.63181,1
4.17676,36.63248,1
4.16482,36.63779,1
4.18178,36.63508,1
4.17754,36.63576,1
4.17329,36.63644,1
4.16905,36.63711,1
4.17408,36.63971,1
4.18256,36.63836,1
4.17832,36.63903,1
4.55649,36.70796,1
4.5437,36.71004,1
4.5659,36.70985,1
4.56163,36.71054,1
4.54457,36.71331,1
4.54885,36.71261,1
4.16247,36.62796,1
1.35496,35.34033,1
5.10813,34.38993,1
6.23223,35.53517,1
6.23801,35.53579,1
4.60279,36.66113,1
4.17288,36.63091,1
4.18153,36.63559,1
4.17675,36.635,1
4.17194,36.6344,1
4.58814,36.65572,1
4.59348,36.65635,1
4.59876,36.65698,1
4.604,36.65761,1
4.59982,36.65344,1
4.60511,36.65407,1
4.61025,36.65467,1
4.61551,36.6553,1
4.5944,36.6528,1
4.58938,36.64853,1
4.59512,36.64921,1
4.60068,36.64987,1
4.17102,36.6379,1
4.60607,36.65051,1
4.61131,36.65113,1
4.61666,36.65176,1
4.59577,36.64562,1
4.60144,36.64629,1
4.60697,36.64694,1
4.61237,36.64758,1
4.60764,36.64335,1
6.90488,36.875,1
4.17763,36.63149,1
4.17936,36.62086,1
4.18018,36.61735,1
4.59238,36.6599,1
4.59757,36.66051,1
4.61324,36.66238,1
4.58423,36.65247,1
4.58488,36.65609,1
4.55619,36.70771,1
4.56706,36.71379,1
1.36944,36.35797,1
7.36168,35.76794,1
6.74669,35.88507,1
6.74739,35.88841,1
3.79999,36.54456,1
3.79468,36.54517,1
5.0787,36.52343,1
4.18441,36.6338,1
4.17866,36.63448,1
4.17963,36.63813,1
5.08418,36.52635,1
5.07915,36.527,1
5.07951,36.53057,1
5.08454,36.52993,1
5.08493,36.53351,1
5.123,36.53587,1
5.12766,36.53889,1
5.12325,36.53946,1
5.11868,36.54004,1
5.12783,36.54249,1
5.11871,36.54366,1
4.59334,36.64766,1
4.59392,36.65129,1
4.5794,36.65306,1
1.35588,35.34148,1
8.12288,36.57848,1
8.144,36.58045,1
8.13927,36.57985,1
8.13454,36.57925,1
8.12982,36.57864,1
8.13869,36.58329,1
8.13393,36.58268,1
8.12918,36.58208,1
8.12442,36.58147,1
8.1381,36.58673,1
8.1333,36.58612,1
8.1285,36.58551,1
8.13266,36.58956,1
5.08931,36.531,1
5.11677,36.54544,1
-0.45388,35.69924,1
4.59068,36.64349,1
4.58985,36.64677,1
4.58063,36.6487,1
4.1803,36.63546,1
8.12883,36.57223,1
8.12418,36.57162,1
8.13351,36.57284,1
8.12822,36.57567,1
8.13762,36.5769,1
8.13292,36.57629,1
8.14176,36.58097,1
8.13703,36.58035,1
8.13231,36.57973,1
8.12759,36.57911,1
6.74903,35.88391,1
2.75801,36.67139,1
1.35498,35.34039,1
6.96066,35.57135,1
4.30395,36.67652,1
3.95851,36.73724,1
3.9551,36.7387,1
1.5742,36.10833,1
6.867,35.55421,1
3.13701,36.5969,1
3.16374,36.66903,1
4.43485,36.89654,1
4.43343,36.89797,1
4.43437,36.90041,1
6.02438,35.8668,1
5.40003,35.3568,1
5.3716,35.64791,1
6.51165,36.28977,1
3.1349,36.60116,1
2.11227,36.25484,1
5.83484,34.64427,1
3.72603,35.19995,1
1.23609,36.13339,1
3.13819,36.60108,1
5.02707,35.9559,1
5.83445,34.6614,1
5.83745,34.65937,1
7.72672,34.22766,1
1.30171,36.1461,1
5.88708,34.4384,1
6.34678,35.68811,1
5.45285,36.21991,1
3.79881,36.34757,1
4.4787,35.70785,1
4.0387,36.24917,1
2.24731,35.34849,1
6.35301,35.68673,1
4.16241,36.75681,1
4.15709,36.7563,1
5.98816,36.0955,1
5.33091,36.3233,1
7.68079,36.79054,1
6.83181,35.86718,1
3.48999,36.63181,1
2.75206,36.46992,1
6.33355,36.85656,1
6.33859,36.85715,1
7.28408,36.8919,1
7.28993,36.89252,1
7.28471,36.88811,1
7.28599,36.89282,1
7.2866,36.88903,1
5.32825,36.32897,1
5.51589,36.21292,1
5.88904,34.43861,1
3.23873,36.6262,1
-0.70598,35.52055,1
-0.71227,35.5196,1
-0.71189,35.52224,1
6.28233,36.79112,1
7.13063,35.44445,1
6.51018,36.29156,1
6.20815,36.35615,1
5.24913,36.48932,1
5.24481,36.48859,1
5.24852,36.49268,1
7.76782,36.90111,1
2.67283,36.4018,1
2.67177,36.40541,1
2.67107,36.40094,1
2.67008,36.40457,1
1.35591,36.1309,1
1.35599,36.13626,1
7.30641,36.76677,1
3.47993,36.62017,1
3.4841,36.61897,1
3.48242,36.62224,1
6.42064,36.79866,1
6.41459,36.79747,1
6.51084,36.72512,1
6.93609,36.68649,1
4.47877,36.19395,1
5.24813,36.49308,1
6.67599,36.65974,1
6.41974,36.79742,1
6.41381,36.79622,1
6.41232,36.7999,1
2.75316,36.63582,1
6.94954,36.86835,1
7.35133,36.71458,1
3.17509,36.52155,1
3.17648,36.52435,1
6.02391,35.87152,1
6.02204,35.87093,1
5.68628,34.79138,1
3.17747,36.52171,1
3.18381,36.52022,1
3.18127,36.51597,1
1.35524,35.34032,1
8.2125,36.67105,1
8.21082,36.67537,1
6.33063,36.85688,1
4.50223,36.87757,1
4.49894,36.87672,1
4.50003,36.87349,1
3.80279,36.79823,1
3.80143,36.79356,1
7.89845,36.41904,1
7.89177,36.4175,1
8.21033,36.66772,1
8.23452,36.67612,1
8.21776,36.67226,1
8.2075,36.6699,1
8.23206,36.67722,1
8.21665,36.66984,1
8.2134,36.66752,1
7.30285,36.76649,1
7.67853,36.79686,1
1.35708,35.33971,1
3.50015,36.46346,1
3.49591,36.4587,1
6.30903,35.64635,1
6.30544,35.64609,1
3.49461,36.46296,1
6.25408,36.73228,1
3.49554,36.46401,1
6.02538,33.52113,1
8.13636,36.41716,1
7.36203,35.76677,1
8.11558,35.94226,1
2.85074,36.6364,1
6.91131,34.41634,1
5.63411,36.17729,1
5.2736,34.74426,1
5.40498,35.35461,1
5.40079,35.35396,1
4.61608,35.98691,1
4.50621,36.43352,1
1.66988,36.23466,1
7.24102,36.03388,1
1.19397,36.13676,1
2.64163,36.50427,1
1.18933,36.13702,1
5.40483,34.73481,1
5.17462,36.03603,1
7.59531,36.74818,1
4.83214,36.69655,1
4.82668,36.69545,1
5.91684,33.59883,1
6.64897,36.3713,1
6.09605,36.66448,1
6.24671,36.74991,1
8.11531,35.9429,1
5.99216,36.12506,1
-0.26617,35.77383,1
6.08826,36.63704,1
6.08837,36.63281,1
6.08689,36.63193,1
6.09136,36.63237,1
4.32635,36.78379,1
4.32726,36.78001,1
6.0964,36.66662,1
3.32854,33.12932,1
-0.01277,34.70824,1
3.4018,36.6605,1
2.7344,36.50412,1
3.00944,36.67956,1
0.77271,35.80993,1
3.74634,36.1842,1
-0.30154,35.82753,1
3.11741,36.68042,1
2.66938,36.53773,1
5.50801,36.339,1
2.87241,36.59731,1
6.0244,35.87104,1
-0.19325,35.79919,1
3.13732,36.60074,1
4.99592,35.96673,1
-0.34053,35.77246,1
2.84049,36.63234,1
5.30438,36.33723,1
5.30365,36.33362,1
5.28952,36.29796,1
5.85343,36.56877,1
5.88722,34.43877,1
6.98837,36.63443,1
6.98865,36.63562,1
7.24784,35.10395,1
6.41235,36.72334,1
6.41246,36.71862,1
6.42416,36.72426,1
6.41828,36.71908,1
6.42419,36.71955,1
6.98677,36.63197,1
4.05463,36.6403,1
5.48792,36.57515,1
5.40652,36.56478,1
5.4691,36.64155,1
3.51201,36.7186,1
2.41084,36.27028,1
1.39436,36.19622,1
1.29077,36.22351,1
3.13822,36.59677,1
6.63832,36.24752,1
6.63304,36.2469,1
6.70235,36.57692,1
6.70033,36.57469,1
-1.73234,35.09145,1
-1.7307,35.09015,1
-1.72525,35.09163,1
-0.3504,35.80977,1
4.75892,36.63964,1
4.75885,36.63696,1
5.29484,35.82575,1
7.30873,34.62651,1
2.91637,33.70459,1
2.91518,33.7045,1
7.20659,34.42096,1
3.30717,33.13197,1
-0.21375,35.80199,1
5.48764,36.3349,1
6.49912,36.42188,1
-0.26644,35.76072,1
-0.2696,35.76373,1
8.16742,35.234,1
3.32841,36.75834,1
5.76605,35.34523,1
6.84158,33.34656,1
6.83811,33.3463,1
6.5584,36.04232,1
7.44501,36.40781,1
7.44048,36.40755,1
6.30933,36.42445,1
6.30948,36.42339,1
6.38162,36.44339,1
3.35848,36.77132,1
3.32887,36.75875,1
2.91024,33.70524,1
5.40873,34.77626,1
7.64866,36.63686,1
-0.16307,35.61316,1
2.91434,36.69888,1
-0.26942,35.76278,1
7.63179,36.7294,1
7.62761,36.72478,1
7.62816,36.7206,1
4.40867,36.36683,1
2.88878,36.57862,1
7.61984,36.20557,1
3.3127,33.13495,1
-0.28121,35.52743,1
7.24957,34.26663,1
-1.95307,35.01283,1
3.98052,36.41054,1
-1.46536,34.97324,1
-1.3496,35.31551,1
7.7027,36.76012,1
0.00923,35.74007,1
7.2628,36.63183,1
2.05306,34.44164,1
8.16848,35.23117,1
6.40257,36.5229,1
6.40377,36.51836,1
6.56468,36.54121,1
5.30182,36.00044,1
7.65409,36.76455,1
7.65267,36.76869,1
4.60435,36.50522,1
6.84932,36.65797,1
7.77293,34.50336,1
3.4316,36.72603,1
3.11842,36.52719,1
4.01983,36.70343,1
3.35186,36.48188,1
3.42758,36.72501,1
3.42547,36.73012,1
6.40396,36.51588,1
6.4018,36.5197,1
4.52562,36.57353,1
4.52569,36.57403,1
3.32826,36.75784,1
7.78111,36.96532,1
7.78125,36.96336,1
-0.2137,35.80345,1
7.2189,36.32354,1
5.76744,35.34651,1
7.18935,36.39767,1
7.90568,36.80803,1
7.90357,36.81322,1
7.66688,36.75629,1
1.22391,36.08789,1
5.72329,36.51365,1
6.70554,36.55822,1
4.46349,36.87881,1
4.46438,36.8789,1
2.90838,36.56358,1
1.19778,36.40807,1
2.91071,36.56339,1
7.66877,36.76014,1
7.6691,36.75417,1
7.66486,36.75684,1
7.67028,36.75709,1
5.36558,36.51237,1
5.40074,36.50409,1
3.00471,36.51352,1
1.84519,36.17798,1
3.79406,36.78734,1
6.62575,36.39282,1
2.35116,36.25371,1
2.41047,36.58146,1
5.84275,34.65003,1
5.2765,34.74805,1
4.27503,35.51634,1
4.27084,35.5157,1
-0.26485,35.80545,1
-0.27042,35.80635,1
2.0531,34.4383,1
-0.33331,35.82641,1
3.10381,36.70793,1
3.10795,36.70684,1
5.47675,36.33442,1
8.04692,36.80785,1
4.55082,36.43293,1
3.24137,36.64048,1
6.35955,36.06653,1
6.58333,35.98342,1
6.5869,35.98251,1
3.31824,36.65678,1
3.13897,36.55046,1
3.1357,36.5496,1
0.43655,35.95849,1
3.32925,36.75786,1
6.29338,36.62877,1
6.07411,36.49375,1
-0.36375,35.82535,1
-0.35773,35.82357,1
-0.21671,35.80222,1
-0.35491,35.82951,1
-0.3574,35.82631,1
6.5094,36.29196,1
6.51365,36.29264,1
6.51445,36.28936,1
5.8456,34.66891,1
2.84898,36.60463,1
7.26021,34.5661,1
5.47471,36.24282,1
5.58877,36.37114,1
6.77061,36.72536,1
-0.27795,35.82053,1
-0.27103,35.82032,1
4.114,36.53656,1
3.741,36.17797,1
3.32476,33.06975,1
0.74145,36.32162,1
2.46991,36.46804,1
-1.75563,34.85968,1
-1.75779,34.86004,1
5.20248,36.53592,1
5.20666,36.53133,1
3.30594,36.40107,1
6.33379,36.62185,1
7.29087,36.29833,1
5.25191,36.56464,1
5.20456,36.53535,1
7.69173,36.77441,1
7.2851,36.61617,1
6.5981,36.49673,1
7.063,36.35697,1
7.06394,36.36164,1
3.91264,36.89076,1
3.32961,36.75654,1
3.39106,36.67986,1
0.13184,35.32331,1
6.22853,36.65769,1
6.22874,36.66197,1
6.23206,36.6594,1
6.22644,36.66065,1
6.25379,36.7328,1
6.33953,36.6259,1
6.34009,36.62943,1
6.34419,36.62729,1
6.25955,36.74904,1
6.82859,36.77584,1
2.0874,36.52442,1
2.0916,36.53292,1
3.99342,36.70103,1
3.99288,36.70546,1
2.09369,36.52507,1
2.09268,36.529,1
4.30614,36.80217,1
0.68129,35.9967,1
0.67907,35.9952,1
2.67953,36.27938,1
5.41189,34.7898,1
2.65752,33.87506,1
-1.11943,35.37064,1
7.30785,34.6264,1
-1.12391,35.36986,1
-0.61726,35.65807,1
1.28674,36.44139,1
-0.94247,35.56726,1
-0.18774,35.7993,1
0.78925,35.9303,1
0.78625,35.92809,1
0.78581,35.92366,1
5.27621,36.02362,1
6.38089,36.1677,1
3.31218,36.73524,1
4.87421,36.50245,1
6.98621,36.39814,1
3.65472,36.79034,1
4.38722,36.82338,1
2.37729,36.4636,1
7.61973,36.20824,1
8.16905,35.23184,1
-0.27355,35.80532,1
-0.26796,35.8051,1
-0.27609,35.80564,1
-0.27051,35.80539,1
-0.26494,35.80514,1
6.51075,36.44785,1
3.01744,35.37228,1
4.63866,36.42899,1
3.75208,36.17749,1
6.95197,36.86282,1
1.23255,36.12906,1
3.32621,33.06982,1
2.76295,36.60482,1
2.76219,36.60608,1
2.76867,36.60452,1
6.11982,36.64837,1
6.00253,36.48969,1
-0.58122,35.20459,1
0.94597,36.00312,1
0.94632,36.00463,1
5.70647,34.98576,1
5.75071,35.35371,1
5.75481,35.35257,1
3.18695,36.61208,1
0.32743,34.79827,1
3.2548,36.54366,1
3.25609,36.54169,1
4.14222,36.53823,1
7.06175,36.54584,1
3.81292,36.852,1
5.37575,36.21682,1
-0.2553,35.74725,1
3.34797,35.33221,1
5.63488,35.14953,1
7.28453,36.25943,1
3.31635,36.67196,1
5.99825,33.94446,1
4.22352,35.53737,1
2.29195,36.21386,1
8.11491,35.9446,1
6.39128,36.10106,1
2.78608,36.28369,1
2.7854,36.28754,1
2.7913,36.28705,1
1.23706,36.13445,1
-1.5287,34.83904,1
2.82342,36.10549,1
0.4569,35.7998,1
0.4553,35.80058,1
2.29311,36.21474,1
-0.28701,35.81813,1
-0.31235,35.83298,1
-0.28753,35.81376,1
-0.27967,35.82083,1
4.44194,35.88263,1
2.92379,36.1385,1
8.11375,35.94197,1
3.11805,36.6839,1
3.07719,36.7528,1
2.05159,34.43614,1
3.12575,36.68346,1
3.11955,36.67937,1
0.32741,34.80242,1
-0.28115,35.52826,1
7.05737,36.35963,1
7.06178,36.36056,1
6.60039,36.57254,1
7.30186,36.76529,1
7.68706,36.79514,1
6.8023,36.0906,1
8.11283,35.94136,1
0.33051,34.79848,1
3.94985,36.27663,1
4.67255,36.58525,1
3.69299,36.84567,1
7.70545,36.78685,1
7.70096,36.78764,1
7.70814,36.79689,1
4.86977,36.65783,1
7.71361,36.74543,1
2.63463,36.56557,1
6.38213,36.70564,1
6.38724,36.70623,1
3.11862,36.68106,1
-0.28074,35.53051,1
6.68883,36.26625,1
6.55612,36.23168,1
5.39706,35.36066,1
7.36317,36.843,1
6.73872,36.7954,1
7.3326,36.64104,1
1.23536,36.13347,1
2.0535,34.43884,1
0.32677,34.79837,1
-0.2139,35.8032,1
5.31374,34.68715,1
7.13165,36.37347,1
7.12783,36.37542,1
7.13439,36.37279,1
4.19073,36.87349,1
4.10819,36.73301,1
3.62239,36.43053,1
7.36858,36.84357,1
5.92265,36.4618,1
8.03588,36.82954,1
6.86394,36.39502,1
7.25332,36.47762,1
8.04005,36.82744,1
8.16425,35.23309,1
8.1668,35.23415,1
3.05886,36.54212,1
5.10958,34.38743,1
5.10646,34.39238,1
5.103,34.39179,1
-0.21492,35.80402,1
6.04853,36.58998,1
4.26804,36.65612,1
3.71926,36.56272,1
4.26483,36.65737,1
1.09933,36.3768,1
2.46838,36.44557,1
4.74381,36.55496,1
-0.67229,35.52451,1
7.30669,34.62629,1
3.73184,36.56766,1
6.96265,36.88063,1
3.35141,36.48464,1
4.26372,36.65855,1
3.27164,36.56494,1
4.54946,36.72961,1
4.54365,36.73257,1
4.54905,36.73322,1
4.54864,36.73684,1
2.86404,36.60152,1
4.42101,36.84008,1
4.40436,36.85266,1
4.22871,36.8701,1
4.12678,36.87574,1
6.30645,36.33175,1
6.30459,36.3324,1
5.64815,36.40777,1
5.64754,36.41153,1
5.45807,36.56223,1
5.45626,36.56334,1
5.45603,36.56712,1
6.00157,36.72394,1
0.45696,35.98647,1
5.99988,36.72178,1
5.66926,36.69293,1
5.95729,36.71687,1
5.96298,36.71965,1
5.95798,36.72031,1
7.6981,36.69003,1
5.26779,36.33783,1
5.26954,36.33748,1
4.14801,36.48429,1
7.30941,34.62613,1
7.68446,36.28825,1
7.68134,36.28873,1
7.68062,36.2921,1
6.40602,36.49457,1
1.23523,36.13346,1
-0.18728,35.79891,1
2.83915,36.7106,1
-0.26653,35.76165,1
5.54056,36.51737,1
5.54193,36.51376,1
5.53833,36.51534,1
4.42894,36.8573,1
-0.61363,35.64022,1
5.07194,36.74385,1
5.07765,36.74498,1
6.12773,36.64264,1
6.15922,36.20448,1
6.81904,36.43855,1
6.81718,36.44555,1
6.8209,36.44991,1
6.81975,36.45337,1
6.82336,36.4577,1
6.81856,36.45682,1
6.6382,36.46418,1
6.12685,36.59268,1
4.47131,35.71286,1
3.32726,33.06485,1
6.47771,36.58746,1
5.70618,34.98003,1
3.29042,36.67369,1
3.33004,33.06416,1
5.27385,34.74431,1
5.89681,34.7103,1
5.63137,35.54717,1
-0.26747,35.76385,1
5.88787,34.13334,1
5.89212,34.13379,1
7.31033,34.6273,1
3.32256,36.73904,1
3.32534,36.73701,1
1.2366,36.13384,1
-0.27042,35.76939,1
7.76803,36.78858,1
7.76722,36.79186,1
1.3122,36.1747,1
1.31365,36.17643,1
0.54261,35.85891,1
3.719,36.53074,1
2.87323,36.59593,1
1.23567,36.1346,1
-0.28196,35.81284,1
5.63869,35.09492,1
-0.21404,35.80367,1
6.25185,36.06062,1
-2.18114,35.0568,1
4.27966,36.76757,1
6.28938,36.54766,1
6.89413,36.2284,1
5.60991,36.38571,1
6.74564,36.37672,1
3.07912,36.75291,1
7.30813,34.62742,1
7.67959,36.79451,1
3.30893,33.12452,1
5.71109,34.98578,1
6.79935,36.09044,1
7.67949,36.79435,1
8.16812,35.23426,1
2.71812,36.44915,1
3.31326,36.40651,1
7.30652,34.62601,1
0.24687,34.37079,1
4.26159,36.79288,1
3.76696,36.77169,1
4.28888,36.86165,1
3.94969,36.8701,1
2.17987,36.45067,1
4.19651,36.63824,1
2.92544,36.65136,1
4.18131,36.84103,1
-0.03793,34.71395,1
8.27148,36.19236,1
-0.91637,34.6677,1
3.3053,35.56536,1
5.27527,36.35966,1
8.1244,36.78338,1
8.11973,36.78278,1
7.14953,36.74365,1
4.00274,36.44606,1
3.99821,36.44531,1
-0.33245,35.82771,1
-0.88762,35.01722,1
6.69089,36.40405,1
8.04904,36.35146,1
7.23878,34.57116,1
7.43427,36.86927,1
6.95851,36.86741,1
6.93694,36.88264,1
6.95246,36.88227,1
7.29949,36.76531,1
7.30148,36.76319,1
6.95238,36.88267,1
-0.28085,35.52923,1
3.16111,36.70736,1
3.15406,36.70856,1
-0.28101,35.52789,1
7.23814,34.5701,1
2.53835,36.37604,1
3.96516,36.47682,1
-0.41135,35.73513,1
6.75096,36.34829,1
3.82416,36.81805,1
7.3079,34.62696,1
7.23917,34.56979,1
1.9423,36.54192,1
3.32763,36.75805,1
7.6688,36.60707,1
7.24298,34.56821,1
6.18036,35.74052,1
2.25152,35.38388,1
5.35429,36.48418,1
7.30835,34.62778,1
7.23839,34.56927,1
3.22103,33.01918,1
3.2241,33.01942,1
-0.28125,35.52784,1
5.98204,36.81536,1
8.27397,36.19516,1
-0.26293,35.80445,1
-0.27126,35.80463,1
-0.19049,35.79929,1
-0.27445,35.80783,1
7.23981,34.57056,1
7.30866,34.62649,1
2.65808,33.87545,1
7.67972,36.79304,1
7.67984,36.79305,1
6.93637,36.88166,1
3.32905,36.75671,1
6.24791,36.74405,1
7.23976,34.57006,1
-0.25678,35.77304,1
-0.25604,35.74915,1
-0.26823,35.76116,1
-0.26748,35.76445,1
6.94679,36.87318,1
7.30624,34.62689,1
-0.22509,35.80391,1
-0.33351,35.82713,1
5.71088,34.98648,1
5.75439,35.3531,1
-0.28115,35.52833,1
3.67587,36.78822,1
7.2394,34.5698,1
3.42786,36.7218,1
-1.28317,34.89923,1
7.07281,35.09488,1
7.07537,35.09549,1
7.24219,34.56868,1
5.40285,34.78924,1
7.24132,34.57076,1
7.30791,34.62531,1
-0.39919,35.46461,1
4.47315,36.85198,1
3.76433,36.87917,1
7.43451,36.88206,1
-0.2738,35.76916,1
-0.94354,35.56828,1
7.2389,34.57153,1
-0.26555,35.76459,1
3.22632,36.63043,1
-0.1714,35.62187,1
7.80171,36.74402,1
-0.17205,35.62441,1
5.86605,36.0581,1
6.80358,36.09023,1
5.40151,34.786,1
6.24514,36.75007,1
6.93328,36.88264,1
6.96935,36.868,1
6.93831,36.88233,1
5.75537,35.34946,1
5.75424,35.35125,1
4.83318,36.53165,1
3.00799,36.67964,1
7.24073,34.57146,1
5.65949,36.76751,1
1.19876,36.43317,1
2.25752,35.41907,1
3.73546,36.79247,1
6.32489,36.97708,1
7.23898,34.57238,1
7.30852,34.6271,1
-0.34992,35.80654,1
-0.34946,35.81217,1
5.6335,36.19509,1
-0.26968,35.80933,1
5.11226,34.39034,1
7.24229,34.57138,1
5.10824,34.39061,1
2.05352,34.43908,1
3.32542,33.06778,1
3.32684,33.06834,1
5.11111,34.38634,1
5.10936,34.39155,1
7.76032,36.58329,1
-0.3371,35.8069,1
6.79894,36.09052,1
7.2356,34.57253,1
3.32844,36.76022,1
-1.6341,34.91937,1
-1.42253,35.06976,1
5.11035,34.38988,1
7.24064,34.57329,1
5.29487,36.56293,1
-0.76398,35.6147,1
-0.66539,35.08002,1
3.24588,36.53235,1
3.24149,36.53313,1
5.11215,35.61843,1
7.24247,34.56878,1
7.23951,34.5688,1
-0.70665,35.72169,1
5.27803,34.55205,1
7.92443,36.20658,1
8.07321,36.3433,1
5.23619,36.45213,1
5.89139,36.62701,1
7.73205,36.79962,1
7.698,36.7951,1
6.25342,36.75201,1
6.25193,36.72839,1
-0.25665,35.74756,1
7.24345,34.57153,1
-0.67149,35.60822,1
6.47488,35.06932,1
-1.70178,34.77147,1
4.15916,36.86851,1
7.24045,34.57104,1
4.07678,36.31859,1
5.65824,36.77223,1
3.35041,33.17414,1
