latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,pays
31.05773,8.03206,311.31,0.39,0.44,2024-11-15,135,N20,VIIRS,n,2,284.74,1.2,N,2,Algeria
31.39258,6.94117,295.54,0.5,0.41,2024-11-15,135,N20,VIIRS,n,2,283.96,0.59,N,2,Algeria
28.11562,0.30743,302.36,0.39,0.36,2024-11-15,136,N20,VIIRS,n,2,288.52,0.5,N,0,Algeria
28.20127,-0.51996,303.77,0.41,0.37,2024-11-15,136,N20,VIIRS,n,2,284.11,0.8,N,0,Algeria
28.20068,-0.51581,304.93,0.41,0.37,2024-11-15,136,N20,VIIRS,n,2,285.06,0.8,N,0,Algeria
27.80044,0.46091,302.23,0.39,0.36,2024-11-15,136,N20,VIIRS,n,2,288.07,0.53,N,2,Algeria
25.77309,2.8728,307.78,0.41,0.37,2024-11-15,136,N20,VIIRS,n,2,285.84,0.81,N,0,Algeria
25.77208,2.87379,303.88,0.41,0.37,2024-11-15,136,N20,VIIRS,n,2,285.21,0.74,N,0,Algeria
28.11621,0.30347,305.61,0.39,0.36,2024-11-15,136,N20,VIIRS,n,2,288.08,0.5,N,0,Algeria
27.41006,8.83633,305.75,0.5,0.49,2024-11-15,136,N20,VIIRS,n,2,285.47,0.73,N,2,Algeria
27.15009,8.80437,302.39,0.51,0.49,2024-11-15,136,N20,VIIRS,n,2,283.99,0.82,N,2,Algeria
28.21368,-0.16143,298.65,0.4,0.37,2024-11-15,136,N20,VIIRS,n,2,286.65,0.41,N,2,Algeria
28.21192,-0.16041,302.45,0.4,0.37,2024-11-15,136,N20,VIIRS,n,2,288.26,0.71,N,2,Algeria
19.98763,2.97133,345.64,0.42,0.38,2024-11-15,1249,N20,VIIRS,n,2,312.9,2.11,D,0,Algeria
28.46684,9.05751,351.49,0.41,0.45,2024-11-15,1251,N20,VIIRS,n,2,307.24,6.21,D,2,Algeria
28.45028,9.13558,341.35,0.41,0.45,2024-11-15,1251,N20,VIIRS,n,2,306.57,5.04,D,2,Algeria
28.08213,9.7894,339.31,0.44,0.46,2024-11-15,1251,N20,VIIRS,n,2,306.73,4.24,D,2,Algeria
28.07786,9.78996,342.97,0.44,0.46,2024-11-15,1251,N20,VIIRS,n,2,308.46,4.24,D,2,Algeria
27.92224,9.25017,341.63,0.41,0.45,2024-11-15,1251,N20,VIIRS,n,2,306.01,4.4,D,2,Algeria
27.76389,9.193,343.52,0.4,0.45,2024-11-15,1251,N20,VIIRS,n,2,310.43,4.52,D,2,Algeria
27.63704,9.8688,340.36,0.44,0.46,2024-11-15,1251,N20,VIIRS,n,2,307.32,3.95,D,0,Algeria
27.64067,9.87,342.0,0.44,0.46,2024-11-15,1251,N20,VIIRS,n,2,306.14,4.78,D,0,Algeria
27.75855,9.89233,339.95,0.44,0.46,2024-11-15,1251,N20,VIIRS,n,2,307.38,2.62,D,0,Algeria
27.70382,9.17582,338.54,0.4,0.44,2024-11-15,1251,N20,VIIRS,l,2,311.08,2.29,D,2,Algeria
27.7511,9.15312,336.25,0.4,0.44,2024-11-15,1251,N20,VIIRS,l,2,308.76,2.96,D,2,Algeria
27.73339,9.18044,343.58,0.4,0.45,2024-11-15,1251,N20,VIIRS,n,2,309.6,3.6,D,2,Algeria
28.68501,7.19287,336.75,0.49,0.4,2024-11-15,1251,N20,VIIRS,n,2,309.18,6.05,D,2,Algeria
28.91197,9.74634,341.53,0.45,0.47,2024-11-15,1251,N20,VIIRS,n,2,306.45,3.85,D,2,Algeria
28.91413,9.74994,338.38,0.45,0.47,2024-11-15,1251,N20,VIIRS,n,2,305.62,2.83,D,2,Algeria
28.60048,7.26015,341.58,0.49,0.4,2024-11-15,1251,N20,VIIRS,n,2,309.13,4.75,D,2,Algeria
28.63587,7.61502,335.84,0.51,0.41,2024-11-15,1251,N20,VIIRS,l,2,306.97,4.75,D,2,Algeria
28.56024,7.46266,339.46,0.5,0.41,2024-11-15,1251,N20,VIIRS,n,2,307.44,4.91,D,2,Algeria
28.57516,7.65589,335.63,0.51,0.41,2024-11-15,1251,N20,VIIRS,n,2,307.12,5.32,D,2,Algeria
28.57589,7.65842,335.16,0.51,0.41,2024-11-15,1251,N20,VIIRS,l,2,306.02,5.92,D,2,Algeria
28.70146,8.93821,341.93,0.4,0.44,2024-11-15,1251,N20,VIIRS,n,2,305.99,4.94,D,2,Algeria
28.7084,9.03804,341.8,0.41,0.45,2024-11-15,1251,N20,VIIRS,n,2,306.22,2.01,D,2,Algeria
28.63425,9.78721,343.38,0.45,0.47,2024-11-15,1251,N20,VIIRS,n,2,304.51,5.27,D,2,Algeria
30.89786,5.5866,336.38,0.44,0.38,2024-11-15,1252,N20,VIIRS,n,2,303.67,2.37,D,2,Algeria
29.2675,6.49287,335.05,0.46,0.39,2024-11-15,1252,N20,VIIRS,n,2,306.15,1.93,D,2,Algeria
29.70059,6.71263,340.56,0.48,0.4,2024-11-15,1252,N20,VIIRS,n,2,305.43,2.71,D,2,Algeria
29.83339,6.76438,336.91,0.48,0.4,2024-11-15,1252,N20,VIIRS,n,2,306.45,4.73,D,0,Algeria
30.46997,7.02846,335.3,0.5,0.41,2024-11-15,1252,N20,VIIRS,n,2,303.95,2.16,D,2,Algeria
30.47373,7.02787,335.58,0.5,0.41,2024-11-15,1252,N20,VIIRS,n,2,303.81,4.12,D,2,Algeria
30.65546,8.0969,349.21,0.57,0.43,2024-11-15,1252,N20,VIIRS,n,2,306.54,13.63,D,2,Algeria
30.65747,8.0953,345.86,0.57,0.43,2024-11-15,1252,N20,VIIRS,n,2,305.41,8.5,D,2,Algeria
30.51926,6.3538,335.65,0.47,0.4,2024-11-15,1252,N20,VIIRS,n,2,304.6,2.82,D,0,Algeria
30.83433,6.56233,335.01,0.48,0.4,2024-11-15,1252,N20,VIIRS,l,2,305.31,4.03,D,2,Algeria
31.05384,8.03521,354.99,0.38,0.43,2024-11-15,1252,N20,VIIRS,n,2,307.87,8.81,D,2,Algeria
30.87618,5.64214,339.77,0.44,0.39,2024-11-15,1252,N20,VIIRS,n,2,306.85,8.8,D,2,Algeria
31.17704,8.10448,339.84,0.39,0.44,2024-11-15,1252,N20,VIIRS,n,2,305.08,2.06,D,2,Algeria
31.1878,6.78714,346.64,0.5,0.41,2024-11-15,1252,N20,VIIRS,n,2,307.83,6.28,D,0,Algeria
31.39693,6.93428,342.21,0.51,0.41,2024-11-15,1252,N20,VIIRS,n,2,309.1,22.0,D,2,Algeria
31.3968,6.93235,337.39,0.51,0.41,2024-11-15,1252,N20,VIIRS,l,2,308.42,16.07,D,2,Algeria
31.35996,6.05326,337.36,0.47,0.39,2024-11-15,1252,N20,VIIRS,n,2,304.68,3.92,D,2,Algeria
31.36296,6.04778,339.73,0.47,0.39,2024-11-15,1252,N20,VIIRS,n,2,304.22,4.97,D,2,Algeria
31.40331,5.97847,337.97,0.46,0.39,2024-11-15,1252,N20,VIIRS,n,2,305.31,14.87,D,2,Algeria
31.40691,5.97788,338.55,0.46,0.39,2024-11-15,1252,N20,VIIRS,n,2,304.91,14.87,D,2,Algeria
31.58574,5.95561,341.26,0.46,0.39,2024-11-15,1252,N20,VIIRS,n,2,305.86,4.93,D,2,Algeria
31.66215,6.06003,347.25,0.47,0.4,2024-11-15,1252,N20,VIIRS,n,2,306.28,4.56,D,2,Algeria
31.66155,6.0551,339.85,0.47,0.4,2024-11-15,1252,N20,VIIRS,n,2,308.62,4.56,D,2,Algeria
31.66517,6.05448,337.11,0.47,0.4,2024-11-15,1252,N20,VIIRS,n,2,303.95,4.59,D,2,Algeria
31.66457,6.04954,336.05,0.47,0.4,2024-11-15,1252,N20,VIIRS,n,2,305.78,4.57,D,2,Algeria
31.78571,6.0666,337.03,0.47,0.4,2024-11-15,1252,N20,VIIRS,n,2,304.5,2.06,D,2,Algeria
32.13475,6.46933,338.6,0.49,0.41,2024-11-15,1252,N20,VIIRS,n,2,305.14,9.55,D,2,Algeria
27.79906,0.46143,336.45,0.43,0.38,2024-11-15,1252,N20,VIIRS,n,2,309.81,1.01,D,2,Algeria
32.52535,6.6875,337.08,0.51,0.41,2024-11-15,1253,N20,VIIRS,n,2,301.3,19.72,D,0,Algeria
32.55463,3.169,336.04,0.39,0.36,2024-11-15,1253,N20,VIIRS,n,2,305.96,5.52,D,2,Algeria
34.9809,5.71687,335.31,0.49,0.4,2024-11-15,1253,N20,VIIRS,n,2,301.89,3.57,D,2,Algeria
32.52157,6.68809,336.81,0.51,0.41,2024-11-15,1253,N20,VIIRS,n,2,300.83,1.58,D,0,Algeria
32.51277,6.71165,341.91,0.51,0.41,2024-11-15,1253,N20,VIIRS,n,2,300.72,5.22,D,2,Algeria
35.81029,-0.25346,344.31,0.39,0.36,2024-11-15,1254,N20,VIIRS,n,2,281.02,7.12,D,2,Algeria
36.1256,1.2421,331.92,0.38,0.36,2024-11-15,1254,N20,VIIRS,n,2,303.37,2.82,D,2,Algeria
36.86652,6.9877,328.04,0.39,0.44,2024-11-15,1254,N20,VIIRS,n,2,287.24,1.13,D,2,Algeria
36.74567,6.25414,328.36,0.54,0.42,2024-11-15,1254,N20,VIIRS,n,2,294.44,4.63,D,2,Algeria
36.74741,6.25584,340.42,0.42,0.37,2024-11-16,114,N20,VIIRS,n,2,287.97,7.11,N,2,Algeria
36.76086,7.30676,303.07,0.39,0.37,2024-11-16,114,N20,VIIRS,n,2,285.22,0.99,N,2,Algeria
36.76419,7.30751,297.9,0.39,0.37,2024-11-16,114,N20,VIIRS,n,2,285.23,0.56,N,2,Algeria
36.86774,6.98215,302.4,0.4,0.37,2024-11-16,114,N20,VIIRS,n,2,285.67,0.49,N,2,Algeria
36.17772,5.57127,297.14,0.43,0.38,2024-11-16,114,N20,VIIRS,n,2,274.87,0.78,N,2,Algeria
36.8801,6.94339,318.46,0.4,0.37,2024-11-16,114,N20,VIIRS,n,2,286.54,1.53,N,2,Algeria
36.78774,7.70172,327.35,0.39,0.36,2024-11-16,114,N20,VIIRS,n,2,285.64,1.99,N,2,Algeria
36.79105,7.70247,316.39,0.39,0.36,2024-11-16,114,N20,VIIRS,n,2,286.41,1.99,N,2,Algeria
36.87675,6.94266,328.65,0.4,0.37,2024-11-16,114,N20,VIIRS,n,2,286.12,1.53,N,2,Algeria
36.08628,6.80259,301.63,0.4,0.37,2024-11-16,114,N20,VIIRS,n,2,281.44,0.89,N,2,Algeria
36.59781,2.87483,302.44,0.56,0.43,2024-11-16,114,N20,VIIRS,n,2,285.17,0.85,N,2,Algeria
36.59819,3.13368,297.06,0.55,0.42,2024-11-16,114,N20,VIIRS,n,2,285.71,0.62,N,2,Algeria
36.33327,5.48203,297.68,0.43,0.38,2024-11-16,114,N20,VIIRS,n,2,281.05,1.06,N,2,Algeria
36.63087,3.23207,303.21,0.54,0.42,2024-11-16,114,N20,VIIRS,n,2,286.81,1.31,N,2,Algeria
36.75123,3.07863,301.23,0.55,0.43,2024-11-16,114,N20,VIIRS,n,2,287.62,0.57,N,2,Algeria
36.43067,6.62359,310.78,0.4,0.37,2024-11-16,114,N20,VIIRS,n,2,284.46,0.82,N,2,Algeria
36.74461,6.25051,304.94,0.42,0.37,2024-11-16,114,N20,VIIRS,n,2,289.7,1.37,N,2,Algeria
32.35802,6.97911,295.05,0.39,0.36,2024-11-16,115,N20,VIIRS,n,2,284.16,1.35,N,2,Algeria
32.35474,6.97841,301.16,0.39,0.36,2024-11-16,115,N20,VIIRS,n,2,283.85,8.05,N,2,Algeria
32.35536,6.97436,327.66,0.39,0.36,2024-11-16,115,N20,VIIRS,n,2,287.31,8.05,N,2,Algeria
32.35865,6.97506,325.68,0.39,0.36,2024-11-16,115,N20,VIIRS,n,2,285.22,1.35,N,2,Algeria
33.12623,3.31697,312.12,0.49,0.4,2024-11-16,115,N20,VIIRS,n,2,268.7,1.74,N,2,Algeria
34.78924,5.40285,321.05,0.42,0.38,2024-11-16,115,N20,VIIRS,n,2,285.95,1.44,N,0,Algeria
34.57076,7.24132,310.27,0.39,0.36,2024-11-16,115,N20,VIIRS,n,2,284.96,0.78,N,0,Algeria
35.46104,-0.3959,301.79,0.54,0.51,2024-11-16,115,N20,VIIRS,n,2,287.07,1.51,N,2,Algeria
35.5686,-0.93998,296.77,0.58,0.52,2024-11-16,115,N20,VIIRS,n,2,286.67,0.97,N,2,Algeria
34.62531,7.30791,296.58,0.39,0.36,2024-11-16,115,N20,VIIRS,n,2,283.33,0.45,N,0,Algeria
35.56729,-0.94045,296.99,0.59,0.52,2024-11-16,115,N20,VIIRS,n,2,286.79,0.99,N,2,Algeria
34.98133,5.71765,310.7,0.42,0.37,2024-11-16,115,N20,VIIRS,n,2,289.78,2.35,N,2,Algeria
34.98195,5.71309,327.42,0.42,0.37,2024-11-16,115,N20,VIIRS,n,2,288.85,2.35,N,2,Algeria
35.09585,5.6453,305.15,0.42,0.38,2024-11-16,115,N20,VIIRS,n,2,287.34,0.83,N,2,Algeria
35.34993,5.75934,317.89,0.42,0.38,2024-11-16,115,N20,VIIRS,n,2,265.69,1.44,N,2,Algeria
35.70787,4.47564,305.14,0.47,0.39,2024-11-16,115,N20,VIIRS,n,2,283.88,1.28,N,2,Algeria
35.23137,8.17306,318.52,0.38,0.36,2024-11-16,115,N20,VIIRS,n,2,280.36,2.07,N,2,Algeria
36.12881,1.24321,299.6,0.45,0.47,2024-11-16,115,N20,VIIRS,n,2,285.5,1.16,N,2,Algeria
36.12928,1.23816,301.45,0.45,0.47,2024-11-16,115,N20,VIIRS,n,2,283.88,1.16,N,2,Algeria
35.8795,4.44414,319.14,0.47,0.4,2024-11-16,115,N20,VIIRS,n,2,285.82,3.24,N,2,Algeria
36.18005,3.74959,315.05,0.51,0.41,2024-11-16,115,N20,VIIRS,n,2,286.07,2.51,N,2,Algeria
32.27649,3.98748,313.65,0.45,0.39,2024-11-16,116,N20,VIIRS,n,2,284.19,1.33,N,2,Algeria
31.90077,6.06291,304.46,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,286.52,0.6,N,0,Algeria
31.84868,6.04918,325.31,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.81,2.47,N,2,Algeria
31.85051,6.03682,296.57,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.88,0.85,N,2,Algeria
31.96195,5.21707,303.05,0.41,0.37,2024-11-16,116,N20,VIIRS,n,2,285.28,0.78,N,2,Algeria
31.95857,5.21639,305.05,0.41,0.37,2024-11-16,116,N20,VIIRS,n,2,284.45,0.78,N,2,Algeria
31.80886,5.99452,302.21,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.49,0.88,N,2,Algeria
31.7998,6.05624,299.09,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.02,0.74,N,2,Algeria
31.66779,6.05286,314.35,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,288.2,1.06,N,2,Algeria
31.67894,6.04668,297.8,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.8,0.66,N,2,Algeria
31.69824,5.96174,312.2,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,286.07,0.94,N,2,Algeria
31.70548,5.95896,311.02,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,283.79,0.84,N,2,Algeria
31.84824,5.0561,312.18,0.41,0.37,2024-11-16,116,N20,VIIRS,n,2,286.2,1.49,N,2,Algeria
31.72449,6.24531,327.67,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,286.24,4.84,N,0,Algeria
31.75669,6.14041,299.74,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.02,0.33,N,2,Algeria
31.78864,6.06244,303.81,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.4,1.35,N,2,Algeria
31.78804,6.06655,327.63,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.99,1.6,N,2,Algeria
31.80554,5.99385,306.88,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,287.08,0.88,N,2,Algeria
31.39468,6.93546,297.64,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,286.22,1.13,N,2,Algeria
31.39406,6.93946,304.33,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,284.16,0.96,N,2,Algeria
31.18074,8.10275,305.32,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,282.98,1.97,N,2,Algeria
31.17744,8.10201,326.37,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,283.89,1.97,N,2,Algeria
31.40779,5.97439,336.51,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,290.31,4.22,N,2,Algeria
31.40719,5.97848,297.22,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,286.32,1.37,N,2,Algeria
31.40447,5.97373,332.63,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,291.33,6.19,N,2,Algeria
31.40508,5.96963,307.33,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,283.73,6.19,N,2,Algeria
31.0403,8.29061,295.79,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.25,0.2,N,0,Algeria
31.05544,8.03397,344.63,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,289.8,8.28,N,2,Algeria
31.36318,6.04525,295.85,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,283.42,0.37,N,2,Algeria
31.35866,6.05273,326.84,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.85,1.67,N,2,Algeria
31.01361,8.16274,311.22,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.06,1.16,N,2,Algeria
31.01293,8.16679,301.91,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,286.12,0.74,N,2,Algeria
31.00896,8.1701,308.06,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.39,0.74,N,2,Algeria
31.18963,6.78725,350.4,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,289.49,4.95,N,0,Algeria
31.18635,6.78657,322.93,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,283.96,2.17,N,0,Algeria
30.82446,8.02723,301.0,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.34,0.95,N,2,Algeria
30.66537,8.1027,305.76,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,283.81,0.75,N,2,Algeria
30.83732,6.557,315.92,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.07,1.25,N,2,Algeria
30.83672,6.56098,314.52,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.01,1.25,N,2,Algeria
30.89772,5.58505,336.72,0.4,0.37,2024-11-16,116,N20,VIIRS,n,2,282.86,5.81,N,2,Algeria
30.87935,5.64054,310.29,0.39,0.37,2024-11-16,116,N20,VIIRS,n,2,284.76,0.84,N,2,Algeria
30.87875,5.64464,309.92,0.39,0.37,2024-11-16,116,N20,VIIRS,n,2,283.92,0.95,N,2,Algeria
30.87602,5.63988,328.3,0.39,0.37,2024-11-16,116,N20,VIIRS,n,2,283.97,4.95,N,2,Algeria
30.87542,5.64398,323.01,0.39,0.37,2024-11-16,116,N20,VIIRS,n,2,283.76,3.73,N,2,Algeria
30.39049,7.90637,302.25,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,282.31,0.46,N,2,Algeria
30.47158,7.02511,341.46,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,284.96,5.83,N,2,Algeria
30.2587,8.08352,296.34,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.3,1.14,N,2,Algeria
30.25539,8.0828,319.23,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,283.62,1.98,N,2,Algeria
30.40083,6.5413,296.97,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,281.19,0.31,N,2,Algeria
30.18108,7.68659,306.81,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,282.1,0.74,N,2,Algeria
29.70095,6.70837,324.41,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,285.39,0.89,N,2,Algeria
29.70033,6.71229,312.24,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,284.47,0.89,N,2,Algeria
29.69829,6.70376,296.09,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,283.27,0.41,N,2,Algeria
29.69767,6.70769,306.49,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,284.53,0.89,N,2,Algeria
29.69705,6.71162,301.05,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,287.15,0.89,N,2,Algeria
29.69498,6.70005,321.99,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,285.24,0.93,N,2,Algeria
29.69436,6.70398,303.96,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,284.01,0.93,N,2,Algeria
29.6917,6.69938,295.83,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,283.73,0.93,N,2,Algeria
29.68842,6.6987,316.96,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,285.15,1.32,N,2,Algeria
28.92338,9.74769,303.56,0.45,0.39,2024-11-16,116,N20,VIIRS,n,2,282.43,0.83,N,2,Algeria
28.92069,9.74233,295.91,0.45,0.39,2024-11-16,116,N20,VIIRS,n,2,281.05,0.46,N,2,Algeria
28.91637,9.74604,309.02,0.45,0.39,2024-11-16,116,N20,VIIRS,n,2,280.98,1.25,N,2,Algeria
28.73725,9.78868,302.85,0.45,0.39,2024-11-16,116,N20,VIIRS,n,2,279.55,0.78,N,2,Algeria
29.26822,6.49126,331.57,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,286.96,1.12,N,2,Algeria
29.26883,6.48735,303.02,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,283.83,1.12,N,2,Algeria
29.25777,6.49316,311.08,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,285.08,0.6,N,2,Algeria
28.63523,9.78379,328.66,0.45,0.39,2024-11-16,116,N20,VIIRS,n,2,277.8,2.0,N,2,Algeria
28.73379,9.15155,300.77,0.43,0.38,2024-11-16,116,N20,VIIRS,n,2,283.91,0.42,N,2,Algeria
28.71156,9.03454,324.05,0.43,0.38,2024-11-16,116,N20,VIIRS,n,2,279.39,2.06,N,2,Algeria
28.71637,8.94679,303.64,0.42,0.38,2024-11-16,116,N20,VIIRS,n,2,284.47,0.84,N,2,Algeria
28.70346,8.93941,326.16,0.42,0.38,2024-11-16,116,N20,VIIRS,n,2,283.06,2.09,N,2,Algeria
28.5263,9.11936,317.24,0.43,0.38,2024-11-16,116,N20,VIIRS,n,2,283.08,1.5,N,2,Algeria
28.52735,9.12181,311.95,0.43,0.38,2024-11-16,116,N20,VIIRS,n,2,283.89,1.27,N,2,Algeria
28.4676,9.05491,326.52,0.43,0.38,2024-11-16,116,N20,VIIRS,n,2,282.86,2.65,N,2,Algeria
28.44953,9.13613,336.42,0.43,0.38,2024-11-16,116,N20,VIIRS,n,2,284.6,7.23,N,2,Algeria
28.46416,9.05414,312.77,0.43,0.38,2024-11-16,116,N20,VIIRS,n,2,281.91,2.65,N,2,Algeria
28.72462,7.51894,303.47,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,282.96,0.58,N,2,Algeria
28.72396,7.52289,299.88,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.96,0.58,N,2,Algeria
28.72131,7.51824,304.05,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,283.34,0.58,N,2,Algeria
28.72066,7.5222,300.56,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.53,0.58,N,2,Algeria
28.65299,7.68543,302.57,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.61,0.58,N,2,Algeria
28.64968,7.68472,300.53,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.27,0.46,N,2,Algeria
28.63705,7.6162,326.87,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.7,1.43,N,2,Algeria
28.63837,7.60826,295.07,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,283.65,0.86,N,2,Algeria
28.61854,7.70687,330.41,0.39,0.37,2024-11-16,116,N20,VIIRS,n,2,286.19,3.13,N,2,Algeria
28.61987,7.69891,296.71,0.39,0.37,2024-11-16,116,N20,VIIRS,n,2,285.49,0.44,N,2,Algeria
28.63696,7.53415,305.33,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.65,0.63,N,2,Algeria
28.68599,7.1942,341.67,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,287.09,5.32,N,2,Algeria
28.57947,7.65318,327.56,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,286.58,1.74,N,2,Algeria
28.57616,7.65247,310.79,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.17,1.74,N,2,Algeria
28.60043,7.258,329.03,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,286.06,2.32,N,2,Algeria
28.56026,7.46125,328.42,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,286.9,2.74,N,2,Algeria
28.08269,9.78658,309.91,0.46,0.39,2024-11-16,116,N20,VIIRS,n,2,280.75,1.23,N,2,Algeria
28.07914,9.78576,330.59,0.46,0.39,2024-11-16,116,N20,VIIRS,n,2,283.76,3.84,N,2,Algeria
28.47711,7.50901,310.49,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,287.04,1.07,N,2,Algeria
28.08036,9.78844,334.38,0.46,0.39,2024-11-16,116,N20,VIIRS,n,2,283.66,3.65,N,2,Algeria
28.4701,7.51267,299.84,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,286.24,0.39,N,2,Algeria
28.43242,7.51288,305.51,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,282.45,0.76,N,2,Algeria
28.15499,8.96678,296.98,0.43,0.38,2024-11-16,116,N20,VIIRS,n,2,284.65,0.44,N,2,Algeria
31.66719,6.05696,302.57,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,288.07,1.06,N,2,Algeria
31.69991,5.8091,332.0,0.4,0.37,2024-11-16,116,N20,VIIRS,n,2,287.51,3.04,N,2,Algeria
31.66508,6.04808,328.7,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,287.87,2.4,N,2,Algeria
31.66447,6.05218,347.35,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,292.07,4.0,N,2,Algeria
31.66387,6.05627,320.49,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,289.21,4.0,N,2,Algeria
31.66327,6.06037,342.5,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,288.67,2.37,N,2,Algeria
31.65996,6.0597,314.26,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.77,2.37,N,2,Algeria
31.68991,5.8071,298.47,0.4,0.37,2024-11-16,116,N20,VIIRS,n,2,284.22,0.53,N,2,Algeria
31.77864,5.10183,326.62,0.41,0.37,2024-11-16,116,N20,VIIRS,n,2,285.0,2.93,N,0,Algeria
31.64676,5.99048,296.43,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.37,0.38,N,2,Algeria
31.75089,5.22416,297.32,0.41,0.37,2024-11-16,116,N20,VIIRS,n,2,283.39,0.36,N,2,Algeria
31.63469,5.9796,331.66,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,288.53,2.88,N,2,Algeria
31.63348,5.98781,306.37,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,284.56,0.81,N,2,Algeria
31.59003,5.9579,322.74,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,283.53,1.53,N,2,Algeria
31.58731,5.95313,313.04,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,285.25,1.53,N,2,Algeria
31.39859,6.93215,336.2,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,291.34,6.83,N,2,Algeria
