longitude,latitude,class,elevation,slope,aspect,roughness
3.32759,36.67812,0,-1.0633588948370294,-0.6766151128527891,0.24659030004297866,-0.7229622036628056
6.752,35.84381,0,0.8352402162180361,-0.5523737716011262,-1.6056363193195895,-0.6455535734638295
6.42064,36.79866,1,-0.4481166512546284,0.3575102666984638,-1.0360883422645157,2.320252694868422
10.67519,34.74155,1,-1.1378608852708358,-0.7652329869453198,1.161827525333417,-0.8198080990591836
3.79848,34.25929,0,0.7463184857002673,-0.47764047580587776,-1.684098680610243,-0.6275824299063649
4.26159,36.79288,1,-0.6547995924580913,0.02406248027661303,-1.4381434509688282,-0.05831630747131559
4.12636,36.62633,1,-0.676429202584035,0.9299442715245048,0.08665439192248943,2.320252694868422
9.22498,37.01746,1,-0.5466515418283723,-0.4343957447138007,-1.2281130746849747,0.023309572211909307
4.54946,36.72961,1,0.30891970315340406,1.9457269080885549,0.46199969017253845,1.3547683603269118
3.44283,36.28972,0,0.3810184035732167,1.0308185928874034,0.05691076099794956,1.1033276124297147
6.62575,36.39282,1,0.35217892340529167,1.726219317837998,-0.7081642602422589,0.7032427849179249
2.29195,36.21386,1,-0.5130054816324597,-0.8094451392166911,-0.18970465413371784,-0.8113593785390785
6.9042,34.44403,1,-1.173910235480742,-0.7773588418573524,-0.12062447178168145,-0.7683303888158861
7.72984,36.31142,1,1.255815968666943,2.0928302107674783,-0.21206840987713577,1.6563371995530571
-0.25761,35.77311,1,-1.027309544627123,-0.7127333697786606,-0.883559530418752,-0.7583305340061802
10.10515,36.73108,1,-1.0946016650189483,-0.5782800752818147,0.9266751494234249,-0.5632561775872361
5.56243,36.18453,0,1.4961449700663185,0.004414651333726597,1.6703953706722652,-0.11485759377572013
3.8815,35.72548,1,0.18394862242572887,-0.4161826168526522,0.3961150275044134,-0.45933554932989046
-0.53498,34.71289,0,1.7124410713257563,0.9961395664373347,-0.6392234380542153,0.5284910609304989
6.34805,34.08179,0,-1.253218805942536,-0.7789992891133342,0.5041502221513163,-0.8198080990591836
9.62106,37.28697,0,-1.0200996745851418,0.20759253504978595,-0.5759851390946924,0.04922682653016993
1.24222,33.34923,0,1.63793908089195,0.2743061663738445,-0.21783987348402234,0.08548515438027708
8.98365,35.10127,0,0.42427762382510426,-0.3064018004792184,1.4766501245923633,-0.39044415783409814
10.80179,34.86882,1,-1.1330543052428483,-0.8021013006702323,1.1882603907484082,-0.7884303178009552
8.92747,33.48034,0,-1.0994082450469358,-0.8149761459571895,0.4253253321113375,-0.7985538740731587
8.40749,34.85172,0,0.7919809959661486,-0.09931616652188699,0.5986671850094654,-0.40476248073187365
1.6431,35.93821,0,-0.15972184957537794,2.239737741246075,0.8340059662343523,1.1900864800419615
9.42603,37.00734,1,-0.09963959922553409,1.2695169155592376,1.1942076079379098,1.6842613744643167
11.06243,36.82972,0,-1.185926685550711,-0.7090964369722593,1.340562705342502,-0.7658534181465508
8.53137,34.9374,1,0.6117342449166171,0.21508576604227483,1.6312478874927334,-0.07369286580547796
0.15232,33.43419,0,1.851831892137394,-0.5492865862435623,-0.5732531177056743,-0.43508831753201155
5.38972,33.14306,0,-0.9263713640393854,-0.7292993803857178,-1.756149438772145,-0.796325762964733
9.88616,34.33519,0,-0.9984700644591981,-0.6961677004273207,-0.5260895402523974,-0.7266023579232401
5.97618,35.66764,0,1.0659560575614366,-0.6030691542791556,-0.396902298379256,-0.7393950833996897
6.10998,36.68922,0,0.29930654309742905,2.239737741246075,0.5678827910767628,1.5002999960215684
0.34711,35.43458,0,0.10223676194994125,-0.6857291223626484,-1.2828753316532857,-0.6678798050769863
7.30813,34.62742,1,-0.6355732723461411,-0.2908363206118388,-0.5971679579919611,-0.4943733992429369
4.61666,36.65176,1,0.719882295546336,2.239737741246075,1.399519747629214,2.320252694868422
5.04627,36.51399,1,1.6595686910178937,2.239737741246075,-1.7466545290002342,2.320252694868422
8.31529,35.42802,0,1.207750168387068,-0.3051699914329985,1.439671156576108,-0.4065824452718753
1.96748,35.17498,0,1.0587461875194553,-0.428344908568311,0.9254351102571959,-0.6238396778119686
9.92861,34.88524,1,-0.8446595035635978,-0.6953414738010312,0.8062537654239389,-0.793617553103229
