longitude,latitude,class,prec_winter,tmax_winter,tmin_winter,prec_spring,tmax_spring,tmin_spring,prec_summer,tmax_summer,tmin_summer,prec_autumn,tmax_autumn,tmin_autumn
10.40184,34.96999,1,-0.6483540304384157,0.9830128032785758,0.9303394982190949,-0.8175622984136957,0.5172438419171614,0.5897268687678676,-0.783615826672348,-0.03979533381142343,0.23990616432823364,-0.5747208203159961,0.7023291654037064,1.0650358635581827
4.87377,34.58568,0,-0.9719567923363619,0.3910597973049776,0.32818662309203817,-1.097304863772596,1.2806703326274365,1.225171008895244,-1.0184008410406782,1.3442623734827877,1.7033891739967861,-0.8108228819633335,0.7023291654037082,0.6979254751626469
4.32489,34.2103,0,-0.9927844149194558,0.3217887008612596,-0.11435946585676333,-1.109753457769215,1.2382577498101988,0.8176579190309491,-0.8851578918311108,1.3705752576518804,1.3651893188212814,-0.8926614305777644,0.7088141415242611,0.31696186456350867
4.43485,36.89654,1,1.8119449081764851,0.12027278393407688,0.886810374715934,1.4049490681667585,-0.7793694042098145,0.16839977585732493,0.3883278934530585,-1.4185904642718181,-0.3012136039525753,2.543200413726236,-0.41308672733123186,0.42778764219234877
9.30501,35.04522,0,-0.7057877856656162,0.8381732379871635,0.6981841728689046,-0.6245215094577798,1.032253776126472,0.6726108870453508,0.2060475809086879,1.0969212622933282,0.6887896084702702,-0.5634415009206128,0.8709385445380585,0.6771456418572379
-0.66685,35.08086,1,-0.14791726915150943,0.30919395605330957,-0.5714152626399513,-0.08476122197972251,-0.29465417201281624,-1.0265114876430683,-0.1902140581355432,-0.439751173181619,-1.4019004053419502,-0.6183963060034302,-0.12126280190639348,-1.2692320777492696
2.7507,36.47145,1,1.1911899417879295,0.17065176316587194,0.7054390267860986,1.6608464604809254,-0.5248939073063885,0.08551575757984095,0.6766082356082611,-0.9396959723943554,-0.1966791032619644,1.771628331013051,-0.3158120855229524,0.24076914244368008
-0.26555,35.76459,1,-0.24023588313540462,1.178231347801783,0.8940652286331282,-0.5326474112926531,0.19612000058664553,0.3894238245972825,-1.160064371334851,-0.802868974715078,-0.3995990163672686,-0.5514837708156354,0.42347519221997226,0.13686997591664168
7.35944,36.49158,0,0.8536447230328528,-0.28275904992028855,0.2774026456716837,0.8482692287121488,-0.6157780133433273,-0.3772533444694447,0.5394026762613902,-0.6765671307034373,-0.6455625474040001,0.3236373660140528,-0.3158120855229524,-0.008588857221210014
2.89202,36.59692,1,0.7778505022496482,1.1278523685699862,0.966613767805062,0.9295357044883286,0.0810001329398594,0.16839977585732493,-0.3254383271756578,-0.6186787855314382,-0.23972272119339424,1.489900175866375,0.5466897385104585,0.3862279755815327
-0.20288,35.50283,1,-0.18911352563999576,1.2915840510733232,0.8723006668815473,-0.36187382646586286,0.4627133782949985,0.3479818154585405,-1.0045317138267786,-0.5450027098579832,-0.4118971929191054,-0.5937175252675038,0.4818399773049423,0.10223692040763013
8.5388,35.72027,0,-0.35091491507031713,-0.22608269828451724,-0.2594565442006328,0.06628750079621842,0.03252860972016151,-0.5015793718856707,2.065505274674579,0.3127973140544015,-0.30736269222849455,-0.30427198860860644,-0.0693829929419781,-0.2718000790897073
2.69465,36.2716,1,1.1758704277915988,-0.805440959450167,-0.027301218850441962,1.2720472293295189,-1.136846887955103,-0.30818332923820746,0.4507391489631156,-0.7923438210474412,-0.2950645156766577,1.3474247601339757,-0.9318848169753925,-0.36184602341313754
10.94879,33.44632,0,-0.6531736528623204,1.2600971890534503,1.6050409125180873,-1.2341516723446477,1.080725299346175,1.5290790759126858,-1.8005222441949236,0.018093011360577064,0.9409022277829185,-0.7978474480412858,1.4091915625438765,1.9862751400979144
9.63024,35.91165,0,-0.21137555446053,0.3973571697089522,0.5966162180281961,-0.07713424841599634,0.5293617227220867,0.3065398063197985,0.8697857803539927,0.7074905765907752,0.3997824595021096,-0.2616142043119013,0.4169902160994192,0.5316868087193853
6.32666,34.80213,0,-0.9919811445154717,1.1719339753978093,1.1770045314036734,-1.0911682231909847,1.856269670861375,1.8122661383607557,-1.0094849652793665,1.6284415225089723,2.023141764344538,-0.9474465967902579,1.4221615147849789,1.5291188073789483
8.35228,35.47215,1,-0.4294631595730117,-1.1014174624369677,-0.7963157340729485,0.19366634998403545,-0.6642495365630268,-0.9298134663193373,2.725280846268306,-0.3608125206743392,-0.7685443129223655,-0.1826590955227486,-1.0097045304220147,-0.8605620227429205
2.75801,36.67139,1,-1.1868313152857233,0.02581219787446053,-2.2835607870976085,-1.655825684449444,-0.12500384074386553,-0.02499626679013737,-1.9605128720598228,-0.19767263882597458,-0.23972272119339424,-1.5089522810741445,-0.03695811233921828,0.04682403159321052
9.54831,33.60397,0,-0.8472205432424841,1.4112341267488377,0.5385773866906486,-1.1129094382389404,1.6987372203973512,1.2873340226033567,-1.666783948937253,1.0706083781242368,1.1622694057159755,-1.0359848886110574,1.746410320812579,1.314393863223071
