longitude,latitude,class,prec_winter,tmax_winter,tmin_winter,prec_spring,tmax_spring,tmin_spring,prec_summer,tmax_summer,tmin_summer,prec_autumn,tmax_autumn,tmin_autumn,elevation,slope,aspect,roughness,soil_unit_id,COARSE,SAND,SILT,CLAY,TEXTURE_USDA,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND
8.86223,36.29562,1,0.4599395259711853,-0.1487024188578812,0.3779330563809418,0.7076831632599275,-0.0893871133156319,-0.355824313415331,1.4564858588953489,0.473082362583627,-0.0174343177846405,0.2900932279834587,0.0480879858504648,0.0411801915807032,0.331751,0.9652436,-1.3049204,0.9338152,31837.0,-0.925575736072772,-0.1606212429952355,0.5583733671224255,-0.0559266807568231,0.1571222939142804,M,0.6836008061421825,-0.2326198764704978,-0.818797795932085,1.414298069640483,-0.3810962143179347,-1.3293579833295697,0.2017403412599873,1.156726910398988,1.2237314591733035,1.2472197874097977,1.0290505591774028,-0.361162925547541,0.8839649082496458,1.304048519856455,1.6096867291486228,0.264563429046362
5.54056,34.39751,0,-0.876116637032174,1.0710749961001906,0.9356876684071596,-0.9060191243558676,2.6422498213241177,2.244759642067625,-0.8196845644089501,2.579779107185048,-0.1405372133899831,-0.7085340742012094,1.6821976816904576,1.587574970341196,-0.73308754,-0.57611406,1.5181357,-0.59536415,1838.0,0.1724438823770374,0.306072250606466,0.1882526787110675,-0.3191335936981809,0.1571222939142804,M,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.1566998093633262,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.361162925547541,-0.1310948704912719,2.55428586760894,-0.5411557034614207,0.264563429046362
-0.24432,35.80213,1,-0.1021357068753216,1.2823212957991488,1.0679387585884244,-0.3172530473677553,0.4265888184496788,0.6047517103423875,-0.7258485056051046,-0.7495539631971991,-0.0174341823226443,-0.3242273106525926,0.5278265793600845,0.3998799641786696,-0.9196114,0.06903358,0.16994226,-0.18473291,1126.0,-0.7883232837665459,-1.094008230198639,0.835963883430944,1.1285044274792868,-1.4599934514601511,M,0.8619023950329887,0.8526540230671696,-0.2932563450071592,1.2346300597814872,-0.1798155533877314,-0.6673596287823333,0.3809604165716442,-0.042115838752731,1.3814280466806492,1.3938868265977944,0.9842952706749752,-0.361162925547541,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362
-0.17084,35.24752,0,0.1851814291041239,0.607695787612127,0.1881814841611297,0.0821986706235154,0.3051826721626377,-0.5042060180075355,0.0605666602905176,0.0843468826155142,-0.8128705485967975,-0.2150024326205699,0.2504779172132531,-0.7718726161722345,0.2656413,0.18641661,0.020699322,0.23986048,1343.0,-0.7883232837665459,-0.9384437323314048,0.0031923345053885,2.049728622774039,-1.4599934514601511,F,-0.2970589955185515,1.4857298355592272,0.6279442783698406,-0.4722177473282704,0.1861493243275496,0.6566370803121396,0.9186206425066148,-0.7414407757579003,-0.4320827096538273,-0.146117084876171,0.2234553661337031,-0.361162925547541,-1.1461546492321897,-0.6054047972695757,0.9644339881480924,0.264563429046362
9.37265,36.96191,1,1.6179423795157952,-0.0669295906005668,0.5101841465622062,1.256154311548632,-0.5446598453010116,-0.3245861362546925,0.7716546491698538,-0.2667692913136507,-0.2920489731603918,1.125556460261336,-0.079342499862031,0.1607468457953552,-0.074351504,1.639712,-0.26154414,1.0528812,31822.0,0.8587061439081685,-0.0828389940616186,0.280782850813907,0.2072802321845346,0.1571222939142804,M,-0.0296066121823423,0.1291377306678208,-0.1104593933963218,-1.3705586533478982,-0.1249208871700433,2.642632143953849,2.1731611696882123,-0.042115838752731,-0.668627590914846,-0.8794522808161546,-2.148574924494968,-0.361162925547541,-1.1461546492321897,-0.6054047972695757,0.9644339881480924,0.264563429046362
3.66367,35.36143,0,-0.4965474459634172,-1.1913052642798336,-0.4615738873882774,-0.1457415525732952,-0.2563203880738844,-0.6603972389607328,0.5392166955167594,0.2724447282939601,-0.1500070906509999,-0.2102501025803943,-0.7314871392443844,-0.9472370385528038,0.9739596,-0.5404475,0.4693785,-0.3413666,1963.0,0.0351914300708112,-0.705096985530554,0.1882526787110675,1.3917113404206447,-1.4599934514601511,M,0.5052992172513765,1.1239722284209086,-0.6925235934831518,1.414298069640483,-0.5274820999644431,-1.3293579833295697,1.2770607931299285,0.5073537546084734,1.6968212216953409,1.6872209049737878,0.9842952706749752,-0.361162925547541,-0.1310948704912719,-0.6054047972695757,-0.4336135746196575,0.264563429046362
3.81723,34.14343,0,-0.8215988828590299,-0.053300840046985,-0.2028217477752357,-0.7123335246339195,1.056382842756755,0.393893558331682,-0.2273981715558518,1.419841844049753,1.6681330332059243,-0.5962993901966789,0.4153879112910199,-0.1740396301679588,0.60327303,-0.053219207,-1.5427247,-0.14401808,1964.0,0.1724438823770374,0.306072250606466,0.1882526787110675,-0.3191335936981809,0.1571222939142804,M,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.1566998093633262,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.361162925547541,-0.1310948704912719,2.55428586760894,-0.5411557034614207,0.264563429046362
2.12012,33.24393,0,-0.855165834627963,0.1238735670212255,-0.4903241254086676,-0.8767715678960318,1.3674858099467384,0.1908449413014141,-0.1563754595042097,1.6455594143301435,1.5450301376005815,-0.7358600925546939,0.5877940286503807,-0.2617218888697408,1.0235419,-0.5994384,-1.5745591,-0.6264217,1315.0,0.1724438823770374,0.306072250606466,0.1882526787110675,-0.3191335936981809,0.1571222939142804,M,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.1566998093633262,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.361162925547541,-0.1310948704912719,2.55428586760894,-0.5411557034614207,0.264563429046362
7.19122,36.29572,1,0.9089832217031616,-1.3275932247258049,-0.5535746503387623,1.0763771986261763,-1.2275691603700696,-1.3632576587723428,1.2524568389475157,-0.4862169074937169,-1.6840628173331538,0.4295747491226669,-0.9488687452773577,-1.242167982115833,0.65993845,0.92547256,-1.3480428,0.8543872,1129.0,-0.7883232837665459,-1.094008230198639,0.835963883430944,1.1285044274792868,-1.4599934514601511,M,0.8619023950329887,0.8526540230671696,-0.2932563450071592,1.2346300597814872,-0.1798155533877314,-0.6673596287823333,0.3809604165716442,-0.042115838752731,1.3814280466806492,1.3938868265977944,0.9842952706749752,-0.361162925547541,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362
9.48845,34.454,0,-1.0448077172249548,-0.2713614987759428,-1.5598329874786032,-1.3021327929332518,-0.2487326237832614,-0.2582048282487502,-1.4046534687416627,-0.3733582120455921,-0.1405372133899831,-1.2124416619733185,-0.2592444902997959,-0.1820107290461763,-0.63156193,-0.4024978,1.7347982,-0.4613226,31933.0,-0.925575736072772,-0.1606212429952355,0.5583733671224255,-0.0559266807568231,0.1571222939142804,M,0.6836008061421825,-0.2326198764704978,-0.818797795932085,1.414298069640483,-0.3810962143179347,-1.3293579833295697,0.2017403412599873,1.156726910398988,1.2237314591733035,1.2472197874097977,1.0290505591774028,-0.361162925547541,0.8839649082496458,1.304048519856455,1.6096867291486228,0.264563429046362
